error_mean error_std nr_incoherent_ffl nr_neg_feed
1.422000000000000064e+01 9.442457307290300639e-01 9.600000000000000000e+01 6.700000000000000000e+01
1.396000000000000085e+01 1.112834219459484464e+00 1.160000000000000000e+02 4.000000000000000000e+01
1.433999999999999986e+01 1.380000000000000115e+00 8.900000000000000000e+01 5.200000000000000000e+01
1.364000000000000057e+01 1.307822617941745147e+00 8.500000000000000000e+01 5.200000000000000000e+01
1.280000000000000071e+01 8.944271909999158554e-01 9.800000000000000000e+01 6.300000000000000000e+01
1.267999999999999972e+01 1.008761617033479441e+00 9.200000000000000000e+01 6.800000000000000000e+01
1.335999999999999943e+01 1.015086203235961548e+00 5.000000000000000000e+01 6.200000000000000000e+01
1.351999999999999957e+01 1.135605565326271105e+00 7.800000000000000000e+01 5.900000000000000000e+01
1.335999999999999943e+01 1.144727041700334791e+00 3.900000000000000000e+01 5.200000000000000000e+01
1.417999999999999972e+01 1.337011593068661464e+00 9.400000000000000000e+01 6.200000000000000000e+01
1.332000000000000028e+01 1.139122469271851346e+00 8.900000000000000000e+01 4.700000000000000000e+01
1.250000000000000000e+01 1.135781669160054630e+00 6.300000000000000000e+01 5.500000000000000000e+01
1.251999999999999957e+01 1.499866660740213797e+00 6.000000000000000000e+01 4.200000000000000000e+01
1.409999999999999964e+01 1.299999999999999822e+00 9.900000000000000000e+01 6.200000000000000000e+01
1.333999999999999986e+01 1.031697630122314413e+00 8.200000000000000000e+01 6.700000000000000000e+01
1.308000000000000007e+01 1.110675470153185573e+00 9.500000000000000000e+01 6.000000000000000000e+01
1.377999999999999936e+01 1.269488085804667987e+00 6.400000000000000000e+01 4.000000000000000000e+01
1.322000000000000064e+01 1.153949738940132530e+00 8.600000000000000000e+01 5.500000000000000000e+01
1.358000000000000007e+01 1.078702924812944053e+00 1.130000000000000000e+02 3.400000000000000000e+01
1.377999999999999936e+01 1.082404730218784694e+00 8.900000000000000000e+01 5.600000000000000000e+01
1.356000000000000050e+01 1.022936948203553742e+00 4.700000000000000000e+01 6.100000000000000000e+01
1.290000000000000036e+01 1.315294643796590446e+00 4.700000000000000000e+01 4.700000000000000000e+01
1.367999999999999972e+01 1.515783625719713257e+00 7.600000000000000000e+01 6.300000000000000000e+01
1.361999999999999922e+01 1.426744546160944926e+00 7.500000000000000000e+01 5.400000000000000000e+01
1.403999999999999915e+01 9.372299611087985260e-01 1.140000000000000000e+02 4.300000000000000000e+01
1.424000000000000021e+01 1.304760514424007312e+00 3.800000000000000000e+01 5.800000000000000000e+01
1.311999999999999922e+01 1.210619676033724446e+00 1.030000000000000000e+02 6.400000000000000000e+01
1.348000000000000043e+01 1.360000000000000098e+00 6.700000000000000000e+01 3.800000000000000000e+01
1.391999999999999993e+01 1.354104870384860382e+00 8.700000000000000000e+01 4.400000000000000000e+01
1.377999999999999936e+01 1.315902731967678596e+00 1.100000000000000000e+02 6.400000000000000000e+01
1.324000000000000021e+01 1.175755076535925481e+00 5.800000000000000000e+01 5.000000000000000000e+01
1.417999999999999972e+01 1.669610733075227671e+00 9.400000000000000000e+01 5.900000000000000000e+01
1.303999999999999915e+01 1.094714574672320806e+00 7.200000000000000000e+01 6.500000000000000000e+01
1.324000000000000021e+01 1.241933975700801884e+00 9.700000000000000000e+01 5.600000000000000000e+01
1.274000000000000021e+01 1.016070863670442970e+00 6.200000000000000000e+01 4.000000000000000000e+01
1.332000000000000028e+01 1.223764683262268393e+00 1.160000000000000000e+02 4.000000000000000000e+01
1.322000000000000064e+01 1.269488085804667987e+00 1.090000000000000000e+02 4.300000000000000000e+01
1.280000000000000071e+01 1.356465996625053627e+00 9.800000000000000000e+01 6.700000000000000000e+01
1.335999999999999943e+01 1.144727041700334791e+00 1.080000000000000000e+02 5.800000000000000000e+01
1.433999999999999986e+01 1.350703520392243506e+00 8.600000000000000000e+01 3.900000000000000000e+01
1.306000000000000050e+01 1.190126043744947237e+00 7.500000000000000000e+01 4.100000000000000000e+01
1.398000000000000043e+01 1.378259772321603904e+00 9.000000000000000000e+01 5.800000000000000000e+01
1.416000000000000014e+01 1.361763562443936149e+00 8.200000000000000000e+01 5.000000000000000000e+01
1.322000000000000064e+01 1.345956908671299024e+00 8.400000000000000000e+01 5.300000000000000000e+01
1.333999999999999986e+01 1.242738910632478655e+00 5.900000000000000000e+01 2.600000000000000000e+01
1.317999999999999972e+01 1.259999999999999787e+00 9.500000000000000000e+01 4.400000000000000000e+01
1.341999999999999993e+01 1.115168148756051858e+00 8.500000000000000000e+01 7.100000000000000000e+01
1.277999999999999936e+01 8.072174428244225375e-01 8.100000000000000000e+01 4.700000000000000000e+01
1.338000000000000078e+01 1.181355154049788636e+00 6.900000000000000000e+01 3.900000000000000000e+01
1.306000000000000050e+01 1.138595626199222721e+00 8.900000000000000000e+01 5.300000000000000000e+01
1.314000000000000057e+01 1.039422916814902731e+00 3.400000000000000000e+01 4.500000000000000000e+01
1.364000000000000057e+01 1.292439553712281031e+00 8.800000000000000000e+01 6.000000000000000000e+01
1.424000000000000021e+01 1.581897594662815099e+00 9.400000000000000000e+01 6.700000000000000000e+01
1.401999999999999957e+01 1.086093918590837148e+00 9.000000000000000000e+01 3.900000000000000000e+01
1.375999999999999979e+01 1.030727898138010135e+00 8.900000000000000000e+01 4.800000000000000000e+01
1.377999999999999936e+01 1.100727032465361077e+00 7.400000000000000000e+01 4.200000000000000000e+01
1.361999999999999922e+01 1.412657070912824331e+00 8.400000000000000000e+01 5.100000000000000000e+01
1.264000000000000057e+01 1.292439553712281031e+00 5.000000000000000000e+01 4.000000000000000000e+01
1.350000000000000000e+01 1.360147050873544261e+00 8.000000000000000000e+01 5.400000000000000000e+01
1.433999999999999986e+01 1.350703520392243506e+00 8.700000000000000000e+01 6.600000000000000000e+01
1.361999999999999922e+01 1.278905782299853522e+00 8.300000000000000000e+01 6.000000000000000000e+01
1.343999999999999950e+01 1.485395570210171323e+00 9.200000000000000000e+01 6.800000000000000000e+01
1.311999999999999922e+01 9.303762679690406046e-01 4.800000000000000000e+01 6.000000000000000000e+01
1.309999999999999964e+01 1.170469991071962701e+00 3.900000000000000000e+01 4.600000000000000000e+01
1.351999999999999957e+01 1.526302722267112832e+00 9.000000000000000000e+01 6.200000000000000000e+01
1.298000000000000043e+01 1.191469680688518329e+00 8.200000000000000000e+01 4.600000000000000000e+01
1.422000000000000064e+01 1.473634961583091485e+00 1.020000000000000000e+02 5.900000000000000000e+01
1.325999999999999979e+01 1.196829144030174374e+00 8.300000000000000000e+01 3.000000000000000000e+01
1.308000000000000007e+01 1.213919272439481611e+00 6.300000000000000000e+01 3.900000000000000000e+01
1.319999999999999929e+01 1.183215956619923404e+00 9.900000000000000000e+01 5.200000000000000000e+01
1.377999999999999936e+01 1.360735095453924348e+00 7.800000000000000000e+01 6.200000000000000000e+01
1.261999999999999922e+01 1.214742771124817100e+00 6.000000000000000000e+01 2.800000000000000000e+01
1.338000000000000078e+01 1.247236946213509112e+00 6.500000000000000000e+01 4.400000000000000000e+01
1.372000000000000064e+01 9.806120537705009799e-01 7.700000000000000000e+01 5.100000000000000000e+01
1.343999999999999950e+01 1.061319932913727948e+00 6.000000000000000000e+01 4.200000000000000000e+01
1.341999999999999993e+01 1.184736257569591000e+00 8.900000000000000000e+01 4.800000000000000000e+01
1.314000000000000057e+01 1.280781011726829233e+00 4.800000000000000000e+01 3.200000000000000000e+01
1.351999999999999957e+01 1.170299107066223421e+00 8.600000000000000000e+01 5.500000000000000000e+01
1.358000000000000007e+01 1.357792325799494160e+00 7.000000000000000000e+01 4.900000000000000000e+01
1.338000000000000078e+01 1.340000000000000080e+00 3.900000000000000000e+01 4.400000000000000000e+01
1.350000000000000000e+01 1.445683229480096088e+00 7.000000000000000000e+01 6.300000000000000000e+01
1.319999999999999929e+01 1.095445115010332149e+00 7.000000000000000000e+01 5.300000000000000000e+01
1.306000000000000050e+01 1.084619749036499936e+00 3.800000000000000000e+01 5.200000000000000000e+01
1.350000000000000000e+01 1.135781669160054630e+00 8.900000000000000000e+01 2.500000000000000000e+01
1.325999999999999979e+01 1.073498952025571329e+00 9.100000000000000000e+01 1.900000000000000000e+01
1.356000000000000050e+01 1.298614646459834265e+00 3.800000000000000000e+01 5.800000000000000000e+01
1.317999999999999972e+01 1.177964345810177615e+00 1.040000000000000000e+02 3.400000000000000000e+01
1.324000000000000021e+01 1.407977272543843306e+00 6.300000000000000000e+01 3.600000000000000000e+01
1.369999999999999929e+01 8.774964387392122367e-01 1.020000000000000000e+02 5.700000000000000000e+01
1.356000000000000050e+01 1.134195750300626138e+00 9.300000000000000000e+01 6.000000000000000000e+01
1.348000000000000043e+01 1.252836781069265992e+00 1.070000000000000000e+02 6.000000000000000000e+01
1.277999999999999936e+01 1.237578280352398696e+00 5.100000000000000000e+01 3.900000000000000000e+01
1.327999999999999936e+01 1.132077735846792388e+00 8.200000000000000000e+01 5.300000000000000000e+01
1.338000000000000078e+01 1.263170613971050349e+00 9.400000000000000000e+01 5.100000000000000000e+01
1.341999999999999993e+01 1.297536126664687650e+00 4.400000000000000000e+01 6.200000000000000000e+01
1.274000000000000021e+01 1.035567477279969451e+00 6.200000000000000000e+01 4.000000000000000000e+01
1.374000000000000021e+01 1.411523999087511028e+00 1.100000000000000000e+02 3.500000000000000000e+01
1.317999999999999972e+01 1.071260939267366430e+00 1.090000000000000000e+02 4.300000000000000000e+01
1.366000000000000014e+01 1.258729518204765085e+00 8.500000000000000000e+01 5.300000000000000000e+01
1.440000000000000036e+01 1.496662954709576443e+00 1.130000000000000000e+02 6.900000000000000000e+01
1.309999999999999964e+01 1.204159457879229622e+00 9.100000000000000000e+01 6.400000000000000000e+01
1.348000000000000043e+01 1.403424383427906763e+00 7.600000000000000000e+01 6.600000000000000000e+01
1.253999999999999915e+01 1.023914058893616419e+00 6.300000000000000000e+01 3.800000000000000000e+01
1.275999999999999979e+01 1.068831137270991105e+00 5.300000000000000000e+01 3.400000000000000000e+01
1.369999999999999929e+01 1.187434208703791683e+00 7.300000000000000000e+01 4.000000000000000000e+01
1.340000000000000036e+01 1.095445115010332149e+00 3.500000000000000000e+01 4.600000000000000000e+01
1.382000000000000028e+01 1.966621468407176776e+00 5.900000000000000000e+01 2.600000000000000000e+01
1.280000000000000071e+01 1.183215956619923181e+00 7.200000000000000000e+01 4.700000000000000000e+01
1.319999999999999929e+01 1.113552872566004437e+00 6.300000000000000000e+01 2.900000000000000000e+01
1.361999999999999922e+01 1.129424632279639962e+00 6.300000000000000000e+01 3.400000000000000000e+01
1.308000000000000007e+01 1.110675470153185573e+00 6.700000000000000000e+01 5.400000000000000000e+01
1.248000000000000043e+01 1.170299107066223421e+00 8.300000000000000000e+01 5.000000000000000000e+01
1.261999999999999922e+01 8.692525524840292173e-01 6.900000000000000000e+01 4.600000000000000000e+01
1.351999999999999957e+01 1.170299107066223421e+00 9.000000000000000000e+01 3.900000000000000000e+01
1.335999999999999943e+01 1.323026832683298126e+00 8.700000000000000000e+01 4.700000000000000000e+01
1.367999999999999972e+01 1.475669339655737433e+00 6.200000000000000000e+01 4.000000000000000000e+01
1.267999999999999972e+01 1.173712060089696863e+00 6.400000000000000000e+01 4.500000000000000000e+01
1.280000000000000071e+01 1.113552872566004437e+00 5.000000000000000000e+01 4.000000000000000000e+01
1.333999999999999986e+01 1.088301428833023277e+00 2.900000000000000000e+01 5.300000000000000000e+01
1.256000000000000050e+01 9.624967532412771476e-01 6.600000000000000000e+01 5.200000000000000000e+01
1.319999999999999929e+01 1.232882800593795292e+00 7.900000000000000000e+01 5.700000000000000000e+01
1.308000000000000007e+01 1.092520022699813076e+00 4.800000000000000000e+01 5.000000000000000000e+01
1.293999999999999950e+01 9.467840302835700550e-01 7.400000000000000000e+01 5.700000000000000000e+01
1.296000000000000085e+01 1.094714574672320584e+00 6.600000000000000000e+01 4.400000000000000000e+01
1.314000000000000057e+01 1.216716893940410493e+00 3.900000000000000000e+01 4.600000000000000000e+01
1.366000000000000014e+01 1.422814112946592990e+00 8.800000000000000000e+01 5.900000000000000000e+01
1.341999999999999993e+01 1.342981757135963461e+00 1.070000000000000000e+02 4.100000000000000000e+01
1.303999999999999915e+01 1.094714574672320584e+00 8.300000000000000000e+01 3.000000000000000000e+01
1.274000000000000021e+01 1.073498952025571329e+00 5.400000000000000000e+01 3.500000000000000000e+01
1.311999999999999922e+01 1.227028932014237350e+00 9.100000000000000000e+01 5.100000000000000000e+01
1.322000000000000064e+01 1.237578280352398696e+00 6.600000000000000000e+01 5.500000000000000000e+01
1.180000000000000071e+01 1.296148139681571942e+00 3.600000000000000000e+01 2.300000000000000000e+01
1.266000000000000014e+01 9.079647570252932232e-01 8.000000000000000000e+01 6.200000000000000000e+01
1.314000000000000057e+01 1.077218640759618484e+00 4.800000000000000000e+01 2.900000000000000000e+01
1.322000000000000064e+01 1.746882938264610718e+00 4.800000000000000000e+01 3.200000000000000000e+01
1.282000000000000028e+01 1.259999999999999787e+00 6.200000000000000000e+01 4.700000000000000000e+01
1.374000000000000021e+01 1.091970695577495709e+00 6.800000000000000000e+01 4.900000000000000000e+01
1.300000000000000000e+01 9.797958971132711969e-01 4.000000000000000000e+01 4.200000000000000000e+01
1.377999999999999936e+01 1.345956908671299024e+00 7.000000000000000000e+01 6.300000000000000000e+01
1.390000000000000036e+01 1.315294643796590446e+00 3.600000000000000000e+01 5.100000000000000000e+01
1.300000000000000000e+01 9.591663046625439337e-01 8.300000000000000000e+01 1.700000000000000000e+01
1.316000000000000014e+01 1.222456543194889944e+00 8.200000000000000000e+01 5.000000000000000000e+01
1.285999999999999943e+01 1.280781011726829233e+00 8.600000000000000000e+01 2.600000000000000000e+01
1.330000000000000071e+01 9.433981132056604713e-01 1.000000000000000000e+02 3.400000000000000000e+01
1.300000000000000000e+01 1.612451549659710048e+00 8.400000000000000000e+01 4.000000000000000000e+01
1.322000000000000064e+01 1.552932709424333035e+00 9.300000000000000000e+01 5.700000000000000000e+01
1.301999999999999957e+01 1.318938967503803683e+00 1.020000000000000000e+02 5.900000000000000000e+01
1.348000000000000043e+01 1.236769986699224555e+00 8.100000000000000000e+01 5.000000000000000000e+01
1.266000000000000014e+01 1.106526095489844153e+00 7.100000000000000000e+01 6.200000000000000000e+01
1.261999999999999922e+01 1.111575458527220395e+00 5.600000000000000000e+01 3.900000000000000000e+01
1.311999999999999922e+01 1.070327052820772229e+00 9.500000000000000000e+01 2.700000000000000000e+01
1.317999999999999972e+01 1.052425769353829699e+00 8.400000000000000000e+01 5.000000000000000000e+01
1.227999999999999936e+01 1.342236938845001504e+00 6.300000000000000000e+01 2.500000000000000000e+01
1.401999999999999957e+01 1.555506348428061125e+00 1.120000000000000000e+02 6.500000000000000000e+01
1.288000000000000078e+01 1.012719112093773077e+00 8.900000000000000000e+01 5.800000000000000000e+01
1.319999999999999929e+01 1.296148139681571942e+00 5.400000000000000000e+01 5.700000000000000000e+01
1.290000000000000036e+01 1.170469991071962479e+00 9.900000000000000000e+01 5.800000000000000000e+01
1.358000000000000007e+01 1.297536126664687650e+00 6.300000000000000000e+01 3.300000000000000000e+01
1.251999999999999957e+01 1.043839068055991248e+00 6.100000000000000000e+01 3.800000000000000000e+01
1.332000000000000028e+01 1.085172797300042902e+00 3.200000000000000000e+01 5.000000000000000000e+01
1.309999999999999964e+01 1.170469991071962479e+00 4.600000000000000000e+01 1.900000000000000000e+01
1.264000000000000057e+01 1.015086203235961548e+00 6.600000000000000000e+01 3.900000000000000000e+01
