error_mean error_std
7.434350612099602795e-01 1.066914926541912279e-01
7.420963820119148568e-01 1.000300146412761715e-01
9.686019538272208074e-01 1.055443847875980369e-02
3.543586549830337606e-01 1.770970721588153995e-02
3.617316103115683079e-01 2.214283330784199907e-02
3.667847324187653024e-01 3.015925609238363433e-02
3.668928665060894878e-01 3.714165041788777821e-02
3.688808725791969945e-01 3.702343522451400498e-02
3.656111319401194604e-01 4.358390981855988361e-02
3.551990949987192114e-01 2.246660330592725047e-02
3.388813975209095664e-01 1.690358515068107401e-02
3.484523643499407020e-01 2.544126821041084105e-02
3.524322810614477497e-01 2.367135371342221281e-02
3.578647022985618764e-01 3.048399983500934760e-02
3.765311398789886743e-01 5.223757498150414375e-02
3.498897634354710129e-01 2.253751491056079845e-02
3.522188014219275742e-01 2.148301983413611338e-02
3.524112969747808521e-01 2.440857029632326203e-02
3.670348760404293920e-01 5.580145266626748701e-02
3.628146914543911028e-01 1.782304923362817636e-02
3.668092254610895164e-01 3.150586211110698726e-02
3.620330226183723910e-01 3.568391248807807614e-02
3.451424961217216536e-01 2.275054597219130365e-02
3.509057655101192053e-01 2.477011571731715586e-02
3.471924142465684371e-01 2.383412522876566034e-02
3.602694132212407307e-01 2.387032613896812247e-02
3.522967500734723867e-01 2.082148754421567216e-02
3.540972437509074533e-01 2.905413029548810019e-02
3.547665805154474050e-01 2.593068918191319266e-02
3.595565158430412134e-01 2.227099011602529793e-02
3.525514461755259732e-01 1.927186570852164674e-02
3.511194387971309783e-01 1.940970088540605945e-02
3.563499313299242077e-01 3.196196454480716015e-02
3.515925510662741837e-01 2.702783795959166901e-02
3.457254830111538002e-01 1.984164227823279752e-02
3.603500589019807965e-01 3.828096100383507339e-02
3.511238572495107291e-01 3.578560609164688211e-02
3.581869911899612235e-01 3.067561551677698908e-02
8.526916396572410406e-01 2.424366447347024778e+00
3.591782505836955686e-01 4.051763042364986411e-02
3.575272111998439861e-01 2.074068594400187843e-02
3.518457131842185337e-01 2.781179616915614716e-02
3.594593110586790097e-01 3.527818270496777681e-02
3.575496021364847898e-01 2.115928285174452361e-02
3.548773307954271594e-01 1.803181792856675680e-02
3.534600951182579331e-01 1.991851660290343273e-02
3.523615148367895133e-01 2.869154811514820769e-02
3.516945829796834788e-01 1.803615533694697889e-02
3.646482325285728687e-01 2.608258309287059956e-02
3.523055733274332857e-01 1.587041276807197795e-02
3.642717999699030540e-01 3.259704724202221876e-02
3.641034391976599727e-01 1.879923615215974703e-02
3.562348227008787505e-01 2.246355685451952369e-02
3.482230271631860941e-01 2.041618723666276461e-02
3.563415649463085311e-01 2.073291848730656958e-02
3.625732818473097474e-01 2.850063833062808222e-02
3.637629419138979081e-01 2.671927759674743233e-02
3.604873563937739944e-01 3.042805870996707213e-02
3.635542821185066553e-01 2.351884436098345896e-02
3.591414376951569398e-01 2.551688196548996396e-02
3.616906522519641731e-01 2.561433963512316225e-02
3.673986411399806085e-01 4.862748406138833746e-02
3.673847366144519233e-01 2.944135295620358209e-02
3.670402282813338135e-01 2.214434052372324380e-02
3.578265768638447253e-01 2.582583878988047726e-02
3.530308614839971493e-01 2.414034152017427437e-02
3.616715250050085984e-01 2.969996976372763636e-02
3.568461060957373032e-01 2.567760441062591492e-02
3.654914377687938920e-01 3.349411036755728377e-02
3.540555309390464589e-01 2.662939355822516174e-02
3.537632759569849794e-01 2.392287850167968202e-02
3.658922855500577609e-01 5.401158375094269881e-02
3.507083353039210927e-01 2.732257152293410957e-02
3.661342532862644772e-01 2.098859925901234991e-02
3.660581565254851233e-01 2.688829179598282992e-02
3.712213607611209443e-01 5.168611602882122041e-02
3.714418278756784764e-01 6.058157889036503568e-02
3.603413275416996187e-01 2.961149926775138996e-02
3.582729564700176672e-01 2.093273249354954749e-02
3.469478820139826891e-01 2.153146186407264157e-02
3.542826103207348809e-01 2.189139258899074070e-02
3.631420544859293442e-01 2.650947841296195581e-02
3.545516213762311963e-01 2.485386597867366917e-02
3.536933129965569300e-01 2.587499896891801848e-02
3.513371212654001208e-01 2.951578448701863006e-02
3.547287969540655617e-01 1.786101581221255161e-02
3.527433985493973467e-01 2.296067173967447986e-02
3.592686472913488305e-01 3.156934807499526402e-02
3.576459251159448405e-01 1.980338185274508125e-02
3.543390332554532396e-01 2.192251286595551379e-02
3.545520538131606836e-01 2.013783249685426394e-02
3.649107449303125028e-01 2.602119394054440080e-02
3.662602359952590869e-01 2.803036974144655982e-02
3.650441459604691907e-01 4.432753302660183414e-02
3.529096997682145687e-01 2.061695248571076070e-02
3.571954094761078946e-01 2.962464663175569043e-02
3.580230576772555073e-01 2.614489430164895767e-02
3.531283711824585447e-01 2.462416200788814652e-02
3.848624451937955881e-01 9.486277028963795155e-02
3.541328628960087044e-01 3.582467935083005067e-02
3.638496599689923783e-01 3.873716706734289805e-02
3.514813803228624134e-01 1.985092822370887813e-02
3.515871538524018014e-01 2.762970094119977099e-02
3.548753415566279212e-01 2.332042873462156565e-02
3.557085192354487169e-01 2.488559452504898739e-02
3.495743349522628107e-01 1.839349032706808634e-02
3.657242456654337670e-01 2.469187387617976723e-02
3.684751358383085429e-01 2.713174764689175664e-02
3.595316801912473159e-01 2.427734636657428308e-02
3.533735813548610771e-01 1.942250125855247977e-02
3.611191135371902838e-01 5.096431242029317299e-02
3.521350639037502117e-01 3.004133016174373449e-02
3.577152882747847151e-01 2.594563222676553663e-02
3.547348891682563510e-01 3.464093517343548589e-02
3.562010028977012910e-01 1.664615705407719928e-02
3.564251872106609098e-01 2.394768965432959862e-02
3.642079325506694110e-01 2.638074319308806107e-02
3.546777377169694212e-01 2.645339532588877884e-02
3.577592668400695342e-01 2.248298858566873115e-02
3.616064406272420095e-01 2.238647916141846272e-02
3.575837230683787116e-01 3.745315862806157525e-02
3.662579280092296830e-01 2.222565542671534056e-02
3.571191462141891093e-01 2.299101502115514367e-02
3.621698859376798474e-01 2.533717721676781442e-02
3.631913712967482777e-01 2.698481677498676401e-02
3.765664382565857005e-01 3.954962617770915040e-02
3.566376157010512915e-01 2.640665273354625420e-02
3.715563047452519752e-01 2.746135477196765332e-02
3.712182679050999301e-01 2.793732167482299369e-02
3.534150416010596873e-01 2.118140055177753292e-02
3.558159939233877522e-01 2.918253521325290742e-02
3.679865169090847377e-01 2.709368043714441288e-02
3.559893357556340732e-01 2.407623939321981710e-02
3.569219671409189498e-01 2.270899564576669277e-02
3.533171610229750570e-01 1.961920822590985936e-02
3.542926380792887908e-01 2.363915537499641784e-02
3.539751733643538567e-01 2.394045062043162128e-02
3.534552002561449080e-01 2.443758477955596323e-02
3.564698930419024081e-01 2.122440043686476402e-02
3.710589493159996421e-01 2.867500677785805863e-02
3.645377168588062600e-01 2.447895306697791401e-02
3.724696418027685363e-01 3.339610748580542493e-02
3.681209776367420083e-01 3.181339534068521047e-02
3.517985427978109758e-01 2.364297110505807209e-02
3.586638769910479030e-01 2.255935683734941466e-02
3.638348467223848082e-01 2.481342611550175700e-02
3.627934870164940540e-01 2.754191535531158239e-02
3.631058187810435878e-01 3.069829957215911009e-02
3.617058291371345047e-01 2.807025574123494377e-02
3.610427357517141944e-01 1.862330481940536672e-02
3.566400158784797658e-01 2.971894232409186959e-02
3.675041413848476601e-01 3.128442422569505804e-02
3.620671006120139701e-01 2.778779616786045473e-02
3.543256368511156773e-01 1.965415544399375450e-02
3.629736255291077796e-01 2.872053667916730710e-02
3.649273527625118696e-01 2.873306873692191288e-02
3.650356373170232649e-01 4.621351372218675951e-02
3.547199001169552557e-01 2.524043674266745682e-02
3.656253678621541048e-01 4.058037675787886517e-02
3.679741607498839828e-01 4.552100642769375122e-02
3.547189245296940574e-01 2.155108801396841273e-02
3.515027870392174458e-01 1.896009600466670025e-02
3.595801213367175730e-01 2.618598471006433961e-02
3.628249646406060958e-01 3.525427982200422111e-02
3.617851773498507728e-01 3.154173524049067034e-02
3.583726012326022836e-01 2.341610409080707028e-02
3.610761546546575329e-01 2.498748205808181896e-02
3.634494557297058281e-01 2.375418543113973560e-02
3.562398258241146198e-01 2.259734821841667338e-02
3.703896403909828217e-01 2.669909143444897451e-02
3.626390387963035478e-01 3.073089956985343429e-02
3.603193743309949237e-01 3.080756861729117349e-02
3.568712743811133237e-01 2.039974238841047588e-02
3.581982998355044412e-01 2.930636962010713803e-02
3.703047405641207712e-01 2.682195631708753428e-02
3.623182313131153576e-01 1.895392967390209862e-02
3.619830021650958796e-01 3.600723555828956590e-02
3.775293663988071313e-01 2.575719690616837601e-02
3.664243527531624300e-01 2.682010853752993945e-02
3.652255214366044722e-01 4.016639008376212544e-02
3.600407113765102252e-01 1.823479349472742830e-02
3.667620866398162427e-01 2.813449516774425146e-02
3.517635927033802012e-01 1.515966316401191720e-02
3.576327169286640517e-01 2.233894567349711119e-02
3.659785904254910238e-01 2.811344188026890234e-02
3.563158909346958447e-01 2.577569642926073185e-02
3.596160000354005626e-01 2.650252725783884197e-02
3.659268606818777414e-01 2.325397064032813307e-02
3.760358992280716794e-01 4.401425883065965272e-02
3.575935097667657936e-01 2.176686421848738826e-02
3.636609989564550949e-01 2.590531014801369589e-02
3.740731629876161701e-01 2.818373878929957346e-02
3.603019893201189205e-01 3.594935943429138081e-02
3.667512352786914120e-01 2.934796029806034309e-02
3.680030868722847237e-01 4.257436406554680058e-02
3.571175763164323169e-01 3.053172079588485632e-02
3.561657127572687154e-01 2.200701558871562963e-02
3.642125260763319772e-01 1.919289172351572662e-02
3.543516571639591661e-01 2.299416834891879202e-02
3.624636913670009064e-01 2.425552827190259261e-02
3.614888860188126829e-01 2.790855027477918276e-02
3.659044364518654890e-01 4.099638170418850452e-02
3.584916943440501491e-01 2.267125863524213636e-02
3.641530122160856475e-01 2.649420931820413785e-02
3.655284595572097506e-01 2.166883536615722347e-02
3.613550696451490740e-01 2.143982816401199601e-02
3.740764870854729751e-01 3.091685479589217217e-02
3.648578583489985316e-01 4.873198434829632830e-02
3.443959723430449205e-01 2.107658531662302825e-02
3.647227239896417839e-01 2.807413400609177351e-02
3.597530245515370706e-01 3.389914509637438622e-02
3.577621663612414737e-01 1.991061011239541809e-02
3.669882815254201236e-01 1.997381096450201107e-02
3.589690024163764703e-01 2.084892439600021311e-02
3.618445834221295510e-01 2.097190129022372118e-02
3.611688172441788192e-01 3.158099903962510724e-02
3.575787758284700857e-01 3.715475956343526620e-02
3.610828255500869166e-01 2.686551020950547763e-02
3.560636244543910478e-01 2.045327195646633525e-02
3.696348039614379966e-01 5.173972141411098402e-02
3.716047098605001486e-01 2.933662604297272714e-02
3.797037729540221340e-01 6.416592052429419268e-02
3.720691312738177992e-01 2.679819879705488267e-02
3.525930256479815617e-01 2.504533453811602292e-02
3.634682547003920683e-01 2.332951947447141003e-02
3.579129322837358851e-01 2.213621261477497631e-02
3.720312734380012420e-01 2.655245913310870856e-02
3.561836578949448273e-01 2.404388805258513701e-02
3.677426797167035466e-01 3.588418520892167757e-02
3.602324340904726752e-01 2.579840163426006666e-02
3.761693727162444545e-01 3.277834445387323853e-02
3.572564340052251652e-01 2.154271372466612725e-02
3.646550922490240376e-01 2.548601686777724959e-02
3.560347969152578562e-01 2.685419501961230221e-02
3.599384129055887560e-01 2.877971684800060062e-02
3.486641363392168902e-01 2.345590475591220053e-02
3.704706087544242799e-01 4.578393327450915734e-02
3.771720706647173627e-01 2.896336635382422767e-02
3.712751797655766128e-01 3.610567303671984724e-02
3.610627536053560016e-01 2.734845980370431001e-02
3.624294705873732370e-01 2.450867472217855766e-02
3.568173602299761771e-01 3.069837626555007096e-02
3.584876134592713259e-01 4.547181759198726941e-02
3.634876587755371258e-01 3.518208167246308221e-02
3.529867117797598208e-01 2.422484285274114149e-02
3.620852654821636873e-01 3.051495381245937152e-02
3.804047942792424530e-01 5.086461855687648970e-02
3.693908959238334511e-01 2.605027043871211562e-02
3.688189221418085029e-01 2.329717125845314277e-02
3.627545076886366515e-01 2.815723157368166946e-02
3.718104037437995335e-01 2.779388187552209871e-02
3.653558919946241490e-01 2.263942078841280764e-02
3.480503947591994107e-01 2.399018564477296833e-02
3.576067291366033518e-01 2.421336060268252516e-02
3.555326823569711636e-01 2.250517166217333789e-02
3.593166654761427714e-01 1.866020093806848232e-02
3.557991262328367710e-01 2.192258496330043438e-02
3.501490588256095937e-01 2.161680041108798161e-02
3.566014449913603168e-01 2.021432947249164266e-02
3.637307110987078596e-01 2.202274583936375194e-02
3.636344145183235121e-01 1.941593715532358849e-02
3.810670842307618544e-01 3.667615889810971197e-02
3.767131419097423661e-01 3.145984086909782429e-02
3.628364746978886557e-01 2.701546659078129034e-02
3.638936370893879335e-01 3.204041974454821529e-02
3.503894556809026284e-01 2.132393765857625023e-02
3.627267906874975245e-01 2.972844458972748530e-02
3.542965699994939932e-01 2.571258009758467522e-02
3.530634604941480514e-01 2.278127625329895781e-02
3.646586988208431745e-01 3.937978386180268631e-02
3.550539703577348938e-01 1.994553817477803803e-02
3.643770921629059800e-01 4.810197712161390360e-02
3.751545844212648140e-01 3.152599556639421735e-02
3.712491588881718374e-01 3.582277121296008338e-02
3.528782801640655831e-01 2.175545801953326919e-02
3.839086624698277439e-01 6.172791680387575142e-02
3.628184402898482208e-01 2.722289141952387651e-02
3.635785820126350432e-01 2.583677148765687118e-02
3.782147818070425438e-01 5.095561206177498526e-02
3.775102612957963455e-01 3.553629401932336535e-02
3.790101469383568289e-01 2.791441836501882059e-02
3.569182598699981446e-01 2.887144359858515030e-02
3.679115757090712369e-01 3.658640034156485088e-02
3.921791631000084988e-01 2.882537737010800252e-02
3.582202213281977521e-01 2.443446303694071786e-02
3.680591712133640114e-01 2.253869674852923208e-02
3.814312670205450284e-01 3.771414808139902930e-02
3.743611939766864349e-01 3.542381499398009059e-02
3.594293082256436178e-01 2.152931971602163250e-02
3.566789534424081864e-01 2.365499542463777791e-02
3.673684185368413235e-01 2.163249341857266875e-02
3.662016558678951594e-01 3.763566324986422629e-02
3.802624522320328104e-01 3.044569536139304575e-02
3.570268599020976485e-01 2.019839356657722809e-02
3.690362161022484044e-01 3.726312262684263604e-02
3.615969602082939605e-01 2.498912623075321901e-02
3.596732000502775861e-01 2.232257824520945955e-02
3.725248389144026895e-01 2.619242649121171496e-02
3.642655560394330583e-01 3.555149678223279430e-02
3.561620322009484418e-01 2.928835048748993503e-02
3.724214646620554459e-01 2.785623436173959716e-02
3.772316037387230536e-01 3.697567097706018491e-02
3.604450991773754942e-01 1.995271927882973778e-02
3.743695379571012616e-01 2.729013280011692230e-02
3.766628358465961002e-01 2.880438539127498990e-02
3.816847928145651325e-01 3.645322701420735528e-02
3.588992390849303216e-01 2.232041904371047381e-02
3.881223709315415049e-01 3.448462229040504673e-02
3.863695737564746824e-01 3.445094924599903519e-02
3.805483836179464618e-01 3.183988214323586058e-02
3.658229208796398568e-01 1.902709378240579827e-02
3.724627956732988743e-01 2.338286860520255930e-02
3.920046285304887856e-01 3.982342876212573851e-02
3.864772411547647835e-01 3.380572284915916992e-02
3.687916787237865979e-01 3.184053891282592752e-02
3.634774438289957166e-01 2.239270852834869888e-02
3.795776313638283272e-01 2.952515547832388829e-02
3.736057460908835948e-01 1.689222057583145836e-02
3.723622920732156394e-01 2.343833533529167401e-02
3.859849026817087081e-01 3.975533684831947939e-02
3.751547013541701725e-01 2.913664395491189288e-02
3.803100017255032217e-01 2.741971162391089803e-02
4.009307834445580698e-01 6.199139193574342704e-02
3.696181027023549559e-01 2.630269056358148713e-02
3.629039952408968372e-01 2.106657641519566609e-02
3.837317475170947678e-01 5.354759680597794003e-02
3.796637870740564025e-01 3.705033418535898238e-02
3.904581433564493498e-01 4.515204060135985520e-02
4.067778823932591825e-01 7.147905963415522590e-02
3.543891271473123550e-01 3.005312804201870289e-02
3.763465549833335255e-01 3.076019328146710127e-02
3.710547611148537483e-01 2.720347157994738863e-02
3.821127979282700760e-01 3.881900446999727444e-02
3.683457805482835412e-01 1.865639678249993855e-02
3.577796233874130372e-01 2.275130703006822755e-02
3.737669211049969853e-01 2.905828061572065732e-02
4.024757862657656893e-01 4.905866558652580839e-02
3.880343196314754994e-01 2.497516277003461460e-02
3.860452275589640880e-01 3.850645123245277635e-02
3.763527496609000988e-01 2.982056255274956671e-02
3.746346252268753507e-01 2.437601258990366310e-02
3.756112010888273400e-01 3.489100469483654571e-02
3.653379323640795762e-01 2.227970195893006281e-02
3.695224980875815302e-01 2.313843325713462601e-02
3.699110389044295566e-01 3.270995902146975332e-02
3.757076991125424814e-01 3.251506364038495023e-02
3.946162320112679978e-01 4.290144680612654332e-02
3.604060742552681607e-01 2.220023744697931928e-02
3.892367641201602280e-01 6.129972480169657012e-02
3.870962266268097030e-01 3.880912588336905833e-02
3.707988393995568788e-01 3.482248834334498999e-02
3.922490384333696678e-01 3.198931908920579770e-02
3.925808865977369333e-01 5.026776227074944425e-02
4.190529465278771681e-01 4.804119976412684484e-02
3.703151097545731574e-01 2.521260475031349146e-02
3.803671554602897076e-01 5.976285705207614457e-02
3.652844327498994126e-01 2.273108476281983717e-02
3.899471331778997518e-01 3.911266026737875851e-02
3.729826717169166250e-01 3.585890070154932469e-02
3.948515721450175375e-01 3.133453163355581078e-02
3.829867959985788217e-01 2.982473513121919675e-02
3.716741682180640383e-01 3.123188727677679924e-02
3.990290525991050385e-01 5.276152530708902444e-02
3.988384249365010126e-01 5.190959733434833551e-02
3.729413978625894521e-01 2.664932471428040420e-02
3.952903230313901672e-01 3.359345895394694886e-02
3.688906009641120809e-01 2.317704200722037200e-02
3.660455117999522057e-01 2.378850880473749527e-02
3.647086044935046734e-01 2.412486683394105685e-02
3.650235182645816812e-01 2.492425189156942042e-02
3.631291348842831668e-01 2.212981122499479633e-02
3.820925963055764041e-01 3.531552830008227034e-02
3.786180139132324096e-01 3.464354676337996070e-02
3.676832002345636896e-01 2.327300548672409097e-02
3.856678260145622317e-01 2.638509191238902485e-02
3.598167334204668277e-01 1.881963745619433942e-02
3.717217073421258400e-01 3.440782196378600055e-02
3.679952726585705158e-01 2.767885633296163911e-02
3.668063771007094576e-01 1.936974783173489242e-02
3.713693219047790040e-01 2.767426220199968243e-02
3.703619228211023628e-01 4.308200562144363921e-02
3.846032575718150714e-01 3.413717596307683927e-02
3.923903528694621667e-01 3.839293562881535005e-02
4.061375451818874383e-01 4.067784147781485643e-02
3.611056704554996277e-01 2.142983152610690445e-02
3.889192740257388925e-01 3.127096263665975207e-02
3.649872509111092844e-01 2.261373582681456759e-02
3.717026620540894166e-01 2.315178461567963739e-02
3.683988054439834570e-01 2.427841291510484875e-02
3.622965330915891013e-01 2.769982954949610360e-02
3.668182567018828943e-01 3.439794122723458664e-02
3.696359355024407822e-01 2.647872894519632050e-02
4.008097387472162043e-01 3.312185257429443863e-02
3.822291715712267113e-01 2.872091214110389021e-02
3.853934192700206873e-01 4.357130332596156203e-02
3.825521967576352989e-01 2.283962508682033446e-02
3.793796383635246183e-01 2.711609811339778589e-02
3.646894529615189451e-01 3.001194331548374256e-02
3.749236789873287012e-01 3.220846057942292756e-02
3.658379009577568119e-01 3.285135606574367262e-02
3.773129941826878775e-01 3.138670413605309378e-02
3.775720615030402905e-01 3.652160366844237060e-02
3.609394897873952623e-01 2.242268756585706277e-02
4.148855038261187733e-01 5.907833972475068363e-02
3.649236556827113453e-01 2.599721777768030859e-02
3.859930692663589569e-01 3.603434362107700573e-02
3.618139323092412485e-01 3.395507657141236257e-02
3.982619703498959662e-01 3.873172246065579444e-02
3.741918643075111128e-01 4.617902010261006746e-02
3.606160173167656247e-01 2.360236784968478690e-02
3.909244925656188419e-01 2.247619129982473402e-02
3.793621646104003986e-01 3.303557027705267268e-02
3.589568103799962162e-01 2.690510384383532766e-02
3.828208430478118873e-01 2.115039423732921822e-02
3.900633065467355443e-01 4.078646499084100097e-02
3.694564198914570552e-01 3.259987005279164907e-02
3.934739871026019520e-01 3.187125991171167044e-02
3.827308074054184828e-01 3.107194051950038297e-02
3.705837312483092338e-01 1.830473624289858173e-02
3.740076260193749835e-01 3.053292298853952855e-02
3.824047278379106296e-01 3.279643762337000612e-02
3.592475801830938842e-01 1.817075039980523693e-02
3.657902878553526693e-01 1.433590131753267015e-02
3.687501399922772372e-01 2.602818303009145698e-02
3.649950783806975574e-01 2.635729179160054003e-02
3.850788007513078481e-01 2.791159071743194720e-02
3.782905313887766630e-01 4.463498342372122785e-02
3.657471505168674586e-01 2.562616353884858769e-02
3.706501569671620810e-01 2.792198463772536249e-02
3.653904442479236070e-01 2.800762733898413612e-02
3.871733222139274733e-01 3.032399238227597923e-02
3.901156202447469412e-01 3.648862761024550955e-02
3.721346700926504991e-01 2.255302155780024992e-02
3.743259225675646951e-01 3.230923396927785907e-02
3.954400749455768693e-01 2.990446148528646056e-02
3.647188802902710525e-01 2.159443915495275201e-02
3.637570989068513727e-01 3.055879524162785632e-02
3.739967533447391412e-01 2.999671549884052116e-02
3.617927237797783357e-01 2.373762951120064399e-02
3.766151116509672825e-01 2.899222426912457726e-02
4.093740352995087206e-01 4.114812439091128371e-02
3.784685737093054780e-01 3.574081575054083998e-02
3.773055551799104346e-01 3.200415801528003895e-02
3.777402139606273468e-01 1.807227180435374073e-02
3.756917781375841425e-01 3.072454425764141461e-02
3.845707511305497817e-01 2.674035148045682611e-02
3.712162526119641148e-01 2.399644819309840887e-02
3.710129466826009303e-01 2.783219633172892560e-02
3.745477703209176279e-01 3.078353873232898830e-02
4.070513610950847183e-01 5.390171332801220461e-02
3.665717482869055299e-01 2.343741707316117709e-02
3.845735571817111564e-01 2.872379166261076339e-02
4.013092535900901203e-01 3.096652652353084484e-02
3.783525266460343595e-01 2.792305096970692374e-02
3.717383491018818598e-01 2.540441504521727054e-02
3.844591406253560217e-01 3.026878789323212207e-02
3.845135686524208118e-01 4.013399252926536098e-02
3.775388087387002156e-01 2.326159178243603770e-02
3.758634593393117007e-01 3.916823185636016807e-02
4.086028680738028607e-01 3.677278547723013963e-02
3.736658127969408882e-01 2.304769959677076957e-02
4.273273962554033911e-01 4.455602147810119873e-02
4.388568715825305611e-01 6.905968593576752856e-02
3.993344422619438117e-01 2.129087375241169033e-02
3.854575974283897533e-01 3.178094181943670604e-02
4.044162381283780139e-01 7.263918994895510184e-02
3.993304862443347036e-01 3.781793815522388469e-02
3.964885482732738442e-01 2.827299732664917756e-02
4.071169426643425071e-01 4.483204503160519161e-02
3.791623562644316769e-01 3.239654484711883969e-02
4.090259789817584091e-01 4.451571528239116338e-02
3.791275551021780488e-01 2.507587936692417738e-02
3.839154520362805800e-01 2.897632199793585134e-02
3.974973109565957952e-01 2.511501330028060447e-02
4.068984639614092735e-01 2.647597541094161636e-02
4.197269699478947125e-01 6.100963553749261248e-02
3.614320734701760296e-01 2.250052738963601376e-02
4.014852151621334242e-01 4.773612139720681546e-02
4.078035108755092564e-01 3.763933073969628895e-02
3.747293332432429236e-01 2.985537074263067484e-02
4.039802672406943018e-01 5.268469046836696257e-02
4.273298983129404371e-01 7.096311217158257634e-02
3.942670744959768658e-01 3.495059559865481419e-02
4.363069934423871588e-01 9.466464956248914209e-02
4.031977943751382520e-01 3.583292647759363930e-02
3.662649449215716335e-01 2.690634585333301007e-02
3.920925561292463724e-01 3.199570236944527385e-02
4.517929253087516472e-01 6.066764925993681917e-02
3.856442412592633873e-01 2.427163704562875987e-02
3.797582308082519953e-01 4.136313494586920519e-02
3.658084611521322804e-01 1.876139445169920650e-02
4.112244274940764499e-01 5.539067225107242171e-02
4.031167773030860935e-01 3.452450853254335900e-02
3.855156202073263816e-01 2.954885755934674382e-02
3.896271569705296312e-01 3.849967988892658705e-02
3.799566376683403690e-01 4.667970115898315703e-02
3.938420797204271739e-01 2.343619402760416595e-02
3.961874346675858249e-01 2.820060651141064259e-02
3.975453248046732502e-01 2.928722072508910604e-02
4.033287578634042192e-01 4.779617065301745849e-02
3.860380635695386253e-01 3.025228379623025668e-02
4.085854742069244816e-01 4.756148941482914172e-02
3.894397763482989050e-01 3.261190619315102596e-02
4.144146498511093180e-01 5.274753009185604441e-02
3.931089804045610481e-01 3.601127995119014075e-02
3.829614160084148233e-01 3.589365812141493556e-02
4.203151868608737129e-01 2.801481966823150468e-02
4.061879765105168016e-01 3.565114458198730130e-02
4.063647879840373012e-01 5.926963159870585890e-02
3.981294380102815000e-01 3.440456471416406675e-02
4.417029314050870403e-01 5.366236185923341923e-02
3.891169119017331979e-01 2.470390095376191752e-02
4.106001675310915755e-01 2.869112203501345687e-02
3.884414182869259102e-01 3.645925144750550989e-02
4.247803734266863418e-01 4.231368319731693833e-02
4.202120923028773158e-01 3.493790826041094644e-02
4.158650222515295480e-01 4.250574033800707391e-02
4.173708789214526371e-01 3.174286128532495532e-02
4.155992688097989163e-01 7.231815241791082760e-02
4.207658931936152924e-01 3.963238073034522357e-02
4.198349707289112387e-01 4.914309591658621440e-02
4.042272341356312193e-01 3.758164992782211250e-02
3.779470575711135760e-01 2.486097723146872204e-02
4.131966235044396418e-01 4.483139079878498134e-02
4.137795986602864629e-01 3.505383496329712162e-02
4.687203574558932440e-01 1.038281933133813478e-01
5.037300672528240986e-01 8.238655175965486910e-02
4.109194191216884451e-01 2.994336928213071208e-02
4.101879311907970505e-01 3.292443768918645181e-02
4.114927032818709307e-01 4.024907986936399062e-02
4.249252950870555101e-01 4.454155373362234799e-02
3.884737028820548499e-01 4.313618573135812040e-02
3.834153320971143142e-01 2.952381482003316529e-02
3.995345372201150047e-01 3.364994454436575494e-02
4.242977511473723928e-01 4.122431321590543096e-02
4.035566585221927460e-01 3.486417373830735106e-02
4.323507902685359006e-01 4.269587554633166165e-02
3.962094215264463926e-01 3.363303330844918948e-02
4.022115155793394847e-01 3.504378089157291626e-02
4.802519980659558096e-01 9.858546608500361186e-02
4.087289409419082586e-01 3.696200305296234306e-02
4.121965570228773301e-01 6.241557443762215523e-02
3.923710446517018613e-01 2.775887795124392515e-02
4.108032643143238460e-01 3.677731273637609849e-02
4.020794156983551471e-01 3.516169722503691836e-02
4.103816619264792909e-01 4.880121361332410979e-02
4.052987792751256424e-01 5.258237647341388460e-02
4.153225405563781281e-01 4.209525542455756775e-02
4.057303789610750000e-01 3.647208808124374063e-02
3.821909053150875368e-01 3.303579317714291919e-02
4.095335690485200075e-01 4.407500891966181777e-02
4.455060106652067864e-01 6.834870184968649953e-02
5.379749605354939845e-01 1.350411251050793737e-01
3.983495380869131464e-01 3.122803856756703120e-02
4.171322789918114338e-01 3.822599909819602432e-02
4.612666938324032628e-01 1.040069333016124808e-01
4.189821266207669481e-01 3.671899096315564548e-02
4.255368506910143234e-01 6.941128507016428029e-02
4.238714650030084297e-01 4.976967816178172466e-02
4.309853954015578914e-01 4.075319049983076869e-02
4.107514088198786495e-01 4.847378941624249510e-02
4.482189697468344503e-01 5.695530256572071265e-02
4.974964161256514306e-01 1.024951993115395671e-01
4.222804615740045064e-01 3.587780718443431965e-02
4.213724977769480740e-01 7.189079884382777730e-02
4.241425025277963945e-01 4.441331825593190091e-02
4.282997586039700710e-01 7.329678108514497969e-02
4.811963233841546894e-01 1.023129861790204320e-01
4.363620035880840242e-01 7.625203750425731120e-02
3.790673591991934877e-01 2.786237035094344186e-02
5.441589185904516235e-01 1.120413747442602359e-01
4.283423875606879871e-01 3.881387233193832331e-02
4.507338660799796726e-01 5.846338707733455403e-02
4.337641895461066266e-01 8.723653626815348894e-02
4.159284867452588963e-01 5.187836555760039908e-02
4.434930081383712253e-01 4.462770544287044533e-02
4.213765291374779176e-01 4.783010338130180839e-02
4.408396782522016610e-01 3.919145216267348741e-02
4.310724354429072425e-01 4.237024560431686127e-02
4.236050457062847663e-01 3.632892005315550149e-02
3.789227637986093966e-01 2.425550438301734071e-02
3.977529041267872101e-01 3.449212519171618307e-02
4.153792050735162222e-01 5.441763029664078294e-02
